,Open time,Open,High,Low,Close,Volume,Closetime,Quote Asset Volume,Number of Traders,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,a
332,1591146000000,0.00181080,0.00181340,0.00180640,0.00180830,45691.90000000,1591149599999,82.66268636,1280,36180.93000000,65.45677219,0
333,1591149600000,0.00180840,0.00180930,0.00180000,0.00180860,71644.38000000,1591153199999,129.39122192,1970,57163.57000000,103.25252389,0
334,1591153200000,0.00180860,0.00181180,0.00180610,0.00181000,82214.50000000,1591156799999,148.73694724,1271,70954.29000000,128.37201532,0
335,1591156800000,0.00181000,0.00181170,0.00180330,0.00180640,32632.18000000,1591160399999,58.98094099,1336,23178.94000000,41.90216568,0
336,1591160400000,0.00180640,0.00181190,0.00180290,0.00180930,49289.97000000,1591163999999,89.09472790,1675,35199.38000000,63.62645287,0
337,1591164000000,0.00180930,0.00181090,0.00180600,0.00180710,23133.01000000,1591167599999,41.82483226,1182,18072.62000000,32.67413079,0
338,1591167600000,0.00180710,0.00180930,0.00180450,0.00180910,47895.77000000,1591171199999,86.57437356,1352,40998.62000000,74.10982128,0
339,1591171200000,0.00180920,0.00181380,0.00180720,0.00181290,60352.64000000,1591174799999,109.24756546,1309,54488.27000000,98.63341376,0
340,1591174800000,0.00181300,0.00181860,0.00181040,0.00181700,73386.49000000,1591178399999,133.09750561,1537,67555.40000000,122.51908012,0
341,1591178400000,0.00181690,0.00182270,0.00181240,0.00181540,58662.53000000,1591181999999,106.62599071,2231,45469.92000000,82.65291367,0
342,1591182000000,0.00181500,0.00181750,0.00181140,0.00181260,32077.38000000,1591185599999,58.23283056,1535,25365.67000000,46.05352162,0
343,1591185600000,0.00181270,0.00183400,0.00181050,0.00181550,56576.04000000,1591189199999,103.19030531,4240,34549.42000000,63.03035914,0
344,1591189200000,0.00181560,0.00181970,0.00181540,0.00181680,36607.25000000,1591192799999,66.53420555,1421,10526.68000000,19.13042434,0
345,1591192800000,0.00181680,0.00182190,0.00181400,0.00181560,44459.92000000,1591196399999,80.74456974,2084,17797.39000000,32.33536081,0
346,1591196400000,0.00181560,0.00181810,0.00181350,0.00181720,71172.80000000,1591199999999,129.23868780,1894,17145.70000000,31.14020578,0
347,1591200000000,0.00181810,0.00182300,0.00181640,0.00182240,84959.72000000,1591203599999,154.72044625,1889,13523.46000000,24.61848480,0
348,1591203600000,0.00182290,0.00182500,0.00181700,0.00181820,64585.33000000,1591207199999,117.52620303,1768,11789.52000000,21.46392219,0
349,1591207200000,0.00181870,0.00182300,0.00181700,0.00182240,72256.67000000,1591210799999,131.51202778,1639,16675.87000000,30.35842064,0
350,1591210800000,0.00182250,0.00182560,0.00181930,0.00182540,26755.67000000,1591214399999,48.76984419,1568,15841.00000000,28.87333571,0
351,1591214400000,0.00182550,0.00182790,0.00182400,0.00182750,54346.41000000,1591217999999,99.25540898,1373,16445.31000000,30.03894731,0
352,1591218000000,0.00182750,0.00182860,0.00182280,0.00182280,155019.57000000,1591221599999,282.95442604,1499,24663.64000000,45.02928992,0
353,1591221600000,0.00182280,0.00182560,0.00182190,0.00182220,59508.43000000,1591225199999,108.50913684,1242,27788.02000000,50.67537320,0
354,1591225200000,0.00182220,0.00182490,0.00181460,0.00181900,110108.43000000,1591228799999,200.42333838,1928,45910.66000000,83.54066177,0
355,1591228800000,0.00181900,0.00182650,0.00181900,0.00182220,67982.76000000,1591232399999,123.87127025,1649,56273.11000000,102.54073476,0
356,1591232400000,0.00182230,0.00182560,0.00181660,0.00181960,53437.61000000,1591235999999,97.27706538,2024,39854.82000000,72.55457701,0
357,1591236000000,0.00182060,0.00182260,0.00181630,0.00181760,38233.27000000,1591239599999,69.58663988,1570,27537.05000000,50.12503969,0
358,1591239600000,0.00181770,0.00182260,0.00181770,0.00182110,69970.32000000,1591243199999,127.39763310,1259,53681.94000000,97.73821455,0
359,1591243200000,0.00182100,0.00182240,0.00181500,0.00181720,52430.52000000,1591246799999,95.35619641,1534,39487.18000000,71.81496156,0
360,1591246800000,0.00181710,0.00181740,0.00181290,0.00181660,56601.62000000,1591250399999,102.72076500,1405,48992.53000000,88.91272750,0
361,1591250400000,0.00181660,0.00181780,0.00181400,0.00181720,41592.95000000,1591253999999,75.54254245,1388,32737.50000000,59.45805491,0
362,1591254000000,0.00181720,0.00182120,0.00181440,0.00181990,79125.33000000,1591257599999,143.88274168,1372,72652.95000000,132.11842592,0
363,1591257600000,0.00181960,0.00182050,0.00181430,0.00181770,66800.65000000,1591261199999,121.39356544,1597,56673.75000000,102.99042400,0
364,1591261200000,0.00181780,0.00181940,0.00180020,0.00181320,28771.04000000,1591264799999,52.08302812,3554,12782.98000000,23.15331813,0
365,1591264800000,0.00181310,0.00181410,0.00180780,0.00181110,16679.83000000,1591268399999,30.19488946,1381,8166.79000000,14.78584709,0
366,1591268400000,0.00181200,0.00181230,0.00180120,0.00180410,21740.83000000,1591271999999,39.24992686,2048,9363.18000000,16.90570721,0
367,1591272000000,0.00180360,0.00180640,0.00179740,0.00180240,20207.16000000,1591275599999,36.38679208,1998,8951.38000000,16.11964017,0
368,1591275600000,0.00180240,0.00180750,0.00179200,0.00179600,26989.72000000,1591279199999,48.54835465,2601,12613.84000000,22.69771338,0
369,1591279200000,0.00179580,0.00179730,0.00179180,0.00179290,12765.47000000,1591282799999,22.91175623,1437,5974.90000000,10.72578569,0
370,1591282800000,0.00179290,0.00179510,0.00178480,0.00178600,31829.17000000,1591286399999,57.03256414,2124,6906.57000000,12.38102669,0
371,1591286400000,0.00178500,0.00179450,0.00178390,0.00179360,48561.98000000,1591289999999,86.99366497,1673,16520.76000000,29.58578870,0
372,1591290000000,0.00179380,0.00179450,0.00178440,0.00178540,29888.22000000,1591293599999,53.48716516,1359,4216.54000000,7.55087109,0
373,1591293600000,0.00178520,0.00179490,0.00177790,0.00178720,53823.63000000,1591297199999,95.96968206,3310,30190.05000000,53.84710791,0
374,1591297200000,0.00178740,0.00178900,0.00177200,0.00177510,35940.85000000,1591300799999,64.00630925,2251,9082.93000000,16.17098037,0
375,1591300800000,0.00177510,0.00178670,0.00177350,0.00178580,38280.80000000,1591304399999,68.20589546,1541,7394.22000000,13.16651979,0
376,1591304400000,0.00178580,0.00179420,0.00178550,0.00178950,15796.54000000,1591307999999,28.26530888,1288,5635.58000000,10.08887833,0
377,1591308000000,0.00178950,0.00179450,0.00178230,0.00178510,35223.35000000,1591311599999,62.99948041,1267,5709.70000000,10.21449803,0
378,1591311600000,0.00178520,0.00179140,0.00178370,0.00178890,26147.74000000,1591315199999,46.74518674,1114,3943.41000000,7.05185205,0
379,1591315200000,0.00178850,0.00179040,0.00178250,0.00179020,52181.05000000,1591318799999,93.20365792,1490,40327.58000000,72.03444067,0
380,1591318800000,0.00179020,0.00179400,0.00178720,0.00178900,67505.31000000,1591322399999,120.81697918,1360,47798.88000000,85.55051568,0
381,1591322400000,0.00178860,0.00179570,0.00178650,0.00178840,56772.69000000,1591325999999,101.67596125,1338,42430.03000000,75.99640323,0
382,1591326000000,0.00178840,0.00179270,0.00178560,0.00178930,43280.37000000,1591329599999,77.45210860,1114,32799.58000000,58.70203910,0
383,1591329600000,0.00178920,0.00179150,0.00178390,0.00178950,42882.99000000,1591333199999,76.66145224,1471,29941.83000000,53.52025032,0
384,1591333200000,0.00179040,0.00181400,0.00178890,0.00181320,61600.62000000,1591336799999,111.00068568,3073,43949.87000000,79.16833359,0
385,1591336800000,0.00181320,0.00181920,0.00180950,0.00181700,42957.42000000,1591340399999,77.93812394,2012,24318.28000000,44.11951732,0
386,1591340400000,0.00181720,0.00182190,0.00181500,0.00181580,35669.94000000,1591343999999,64.85705056,1721,19341.21000000,35.15365163,0
387,1591344000000,0.00181570,0.00182550,0.00181140,0.00181530,32640.58000000,1591347599999,59.28545883,2173,22728.72000000,41.28833382,0
388,1591347600000,0.00181620,0.00181710,0.00180720,0.00180780,100260.37000000,1591351199999,181.58103322,1601,88171.98000000,159.68530640,0
389,1591351200000,0.00180780,0.00181390,0.00180350,0.00181260,38451.83000000,1591354799999,69.53081979,2254,23776.41000000,42.99618418,0
390,1591354800000,0.00181270,0.00181990,0.00180930,0.00181430,21504.41000000,1591358399999,39.00619777,1680,12565.73000000,22.79096601,0
391,1591358400000,0.00181370,0.00181960,0.00181000,0.00181710,23727.16000000,1591361999999,43.03534502,1777,13353.61000000,24.22793078,0
392,1591362000000,0.00181640,0.00181760,0.00180900,0.00181110,22614.15000000,1591365599999,41.00164279,1494,8507.71000000,15.43454387,0
393,1591365600000,0.00181110,0.00181920,0.00181100,0.00181680,28710.60000000,1591369199999,52.12141278,3179,13097.68000000,23.78195985,0
394,1591369200000,0.00181680,0.00181960,0.00181440,0.00181720,33938.74000000,1591372799999,61.64989757,2071,10177.72000000,18.49164645,0
395,1591372800000,0.00181720,0.00182510,0.00181590,0.00182510,27016.95000000,1591376399999,49.22056939,2073,13739.87000000,25.03776317,0
396,1591376400000,0.00182510,0.00183100,0.00182210,0.00183090,52878.61000000,1591379999999,96.62892855,2935,19658.65000000,35.92890067,0
397,1591380000000,0.00183100,0.00183780,0.00182590,0.00182920,43169.51000000,1591383599999,79.08044848,2995,25323.10000000,46.39090444,0
398,1591383600000,0.00182920,0.00182930,0.00181990,0.00182340,26326.41000000,1591387199999,47.98120334,1665,6634.38000000,12.09142715,0
399,1591387200000,0.00182340,0.00182490,0.00181790,0.00181900,49413.06000000,1591390799999,89.97317551,1373,6294.50000000,11.46664385,0
400,1591390800000,0.00181910,0.00183120,0.00181750,0.00183080,74542.03000000,1591394399999,136.11867144,1518,7783.40000000,14.20728956,0
401,1591394400000,0.00183110,0.00183120,0.00182000,0.00182850,62882.24000000,1591397999999,114.89019376,1354,10039.22000000,18.33732229,0
402,1591398000000,0.00182860,0.00183890,0.00182610,0.00183810,76625.40000000,1591401599999,140.36169832,2293,20116.55000000,36.87086354,0
403,1591401600000,0.00183810,0.00184000,0.00183180,0.00183610,59471.92000000,1591405199999,109.16917357,1839,37471.92000000,68.79148683,0
404,1591405200000,0.00183570,0.00184550,0.00183150,0.00183930,58202.82000000,1591408799999,107.10523620,2369,33123.43000000,60.97245858,0
405,1591408800000,0.00183900,0.00184200,0.00183380,0.00184150,88867.06000000,1591412399999,163.30025706,1487,64300.97000000,118.16510351,0
406,1591412400000,0.00184000,0.00184100,0.00183190,0.00183250,44471.80000000,1591415999999,81.65684979,1191,29741.94000000,54.61366840,0
407,1591416000000,0.00183330,0.00183700,0.00183080,0.00183510,48193.45000000,1591419599999,88.44325957,1129,38093.54000000,69.91337456,0
408,1591419600000,0.00183460,0.00184160,0.00183340,0.00184150,32415.25000000,1591423199999,59.55434930,1158,19849.17000000,36.46128599,0
409,1591423200000,0.00184160,0.00184200,0.00183620,0.00183750,27409.87000000,1591426799999,50.44445282,959,16555.17000000,30.47453146,0
410,1591426800000,0.00183760,0.00183790,0.00183440,0.00183670,33461.48000000,1591430399999,61.43901843,1171,24723.04000000,45.39566547,0
411,1591430400000,0.00183640,0.00183670,0.00183020,0.00183330,48706.48000000,1591433999999,89.30500779,1579,34540.60000000,63.33178920,0
412,1591434000000,0.00183310,0.00183570,0.00182750,0.00182920,14809.99000000,1591437599999,27.12265147,1504,6686.13000000,12.24747998,0
413,1591437600000,0.00182930,0.00183090,0.00182670,0.00182950,7761.52000000,1591441199999,14.19423931,1205,4261.20000000,7.79363793,0
414,1591441200000,0.00182970,0.00183450,0.00182670,0.00183180,14614.30000000,1591444799999,26.77302645,1226,5460.45000000,10.00453988,0
415,1591444800000,0.00183210,0.00183210,0.00182550,0.00182990,16169.47000000,1591448399999,29.56048187,1668,8585.41000000,15.69616997,0
416,1591448400000,0.00182940,0.00183210,0.00182700,0.00183090,14410.83000000,1591451999999,26.35990291,1157,8729.12000000,15.97070013,0
417,1591452000000,0.00183100,0.00183200,0.00182520,0.00182680,9927.80000000,1591455599999,18.15576065,1347,4390.54000000,8.02928354,0
418,1591455600000,0.00182680,0.00183050,0.00182520,0.00182850,11355.72000000,1591459199999,20.75954198,1353,5482.73000000,10.02540384,0
419,1591459200000,0.00182850,0.00182990,0.00182450,0.00182560,47536.31000000,1591462799999,86.87100820,1872,7891.92000000,14.42214727,0
420,1591462800000,0.00182550,0.00182790,0.00182400,0.00182580,48533.82000000,1591466399999,88.61003613,1242,4684.81000000,8.55413977,0
421,1591466400000,0.00182580,0.00182690,0.00182300,0.00182430,51653.22000000,1591469999999,94.24217346,996,5241.85000000,9.56367284,0
422,1591470000000,0.00182430,0.00182530,0.00181800,0.00181870,50280.76000000,1591473599999,91.57582823,1576,5972.17000000,10.88292846,0
423,1591473600000,0.00181860,0.00182140,0.00181140,0.00181490,54843.29000000,1591477199999,99.71244520,1910,13555.34000000,24.63967177,0
424,1591477200000,0.00181500,0.00182750,0.00181350,0.00182260,55669.41000000,1591480799999,101.37046548,2108,32377.25000000,58.99512873,0
425,1591480800000,0.00182260,0.00182350,0.00181740,0.00181950,42767.20000000,1591484399999,77.82228264,1173,29616.07000000,53.88830279,0
426,1591484400000,0.00181950,0.00181980,0.00181360,0.00181500,28706.40000000,1591487999999,52.16008522,1279,4112.31000000,7.47134802,0
427,1591488000000,0.00181500,0.00182290,0.00181320,0.00182210,50419.05000000,1591491599999,91.73793621,1555,35785.58000000,65.11438941,0
428,1591491600000,0.00182210,0.00182260,0.00181660,0.00181890,53367.24000000,1591495199999,97.09863927,1418,41193.59000000,74.94438217,0
429,1591495200000,0.00181880,0.00181960,0.00180940,0.00181630,67024.73000000,1591498799999,121.66658280,1642,50505.13000000,91.69443114,0
430,1591498800000,0.00181620,0.00181890,0.00180830,0.00181450,68133.20000000,1591502399999,123.54956083,1804,47466.03000000,86.07928705,0
431,1591502400000,0.00181540,0.00181900,0.00181040,0.00181830,40476.17000000,1591505999999,73.44998040,1484,21868.49000000,39.69550332,0
432,1591506000000,0.00181870,0.00182140,0.00181580,0.00181590,32267.98000000,1591509599999,58.68726621,1275,20570.11000000,37.41347970,0
433,1591509600000,0.00181600,0.00181890,0.00181550,0.00181640,23787.77000000,1591513199999,43.22564906,950,13908.16000000,25.27468170,0
434,1591513200000,0.00181650,0.00181900,0.00181070,0.00181290,26588.13000000,1591516799999,48.25508157,1541,13375.96000000,24.28103171,0
435,1591516800000,0.00181280,0.00181370,0.00180600,0.00180990,26811.17000000,1591520399999,48.53747536,1816,14251.91000000,25.80229381,0
436,1591520400000,0.00181040,0.00181170,0.00180600,0.00180660,13136.82000000,1591523999999,23.75801092,1214,5029.63000000,9.09651245,0
437,1591524000000,0.00180660,0.00180890,0.00180600,0.00180820,9993.25000000,1591527599999,18.05694398,1109,3327.63000000,6.01365821,0
438,1591527600000,0.00180790,0.00181950,0.00180680,0.00181350,21758.36000000,1591531199999,39.48616467,2023,11528.25000000,20.92458086,0
439,1591531200000,0.00181460,0.00181680,0.00180740,0.00181550,25176.16000000,1591534799999,45.63525693,2350,14644.34000000,26.54883532,0
440,1591534800000,0.00181560,0.00181810,0.00180000,0.00180070,30133.80000000,1591538399999,54.47130248,3182,13302.66000000,24.05763488,0
441,1591538400000,0.00180110,0.00180360,0.00178870,0.00180100,54248.76000000,1591541999999,97.35400072,4053,23408.28000000,42.01814130,0
442,1591542000000,0.00180080,0.00180680,0.00180020,0.00180350,15241.43000000,1591545599999,27.48210947,1643,7803.46000000,14.07209264,0
443,1591545600000,0.00180400,0.00180620,0.00179680,0.00179880,14729.74000000,1591549199999,26.53192952,1619,6234.96000000,11.23102020,0
444,1591549200000,0.00179880,0.00180130,0.00179550,0.00179760,13613.29000000,1591552799999,24.49021240,1319,3928.09000000,7.06585794,0
445,1591552800000,0.00179770,0.00180100,0.00179650,0.00179960,17617.65000000,1591556399999,31.69508966,1243,7225.85000000,12.99949468,0
446,1591556400000,0.00179950,0.00179990,0.00177540,0.00177690,44488.48000000,1591559999999,79.52665401,3730,9102.57000000,16.27292873,0
447,1591560000000,0.00177730,0.00178730,0.00177540,0.00178230,33677.70000000,1591563599999,60.00518971,2438,16913.10000000,30.13350381,0
448,1591563600000,0.00178240,0.00178880,0.00177600,0.00178730,20746.90000000,1591567199999,37.00605447,1907,10858.24000000,19.37246304,0
449,1591567200000,0.00178730,0.00178760,0.00177880,0.00178160,10596.00000000,1591570799999,18.89001817,1264,3602.53000000,6.42283735,0
450,1591570800000,0.00178150,0.00178810,0.00177850,0.00178680,16248.76000000,1591574399999,28.98562320,1469,7169.12000000,12.79150274,0
451,1591574400000,0.00178680,0.00179880,0.00178000,0.00179410,38504.68000000,1591577999999,68.91344275,2163,17323.75000000,31.03275762,0
452,1591578000000,0.00179400,0.00179980,0.00178920,0.00179270,45755.53000000,1591581599999,82.11228168,1754,18229.48000000,32.72396876,0
453,1591581600000,0.00179330,0.00179660,0.00179290,0.00179400,18623.73000000,1591585199999,33.42268418,944,8368.84000000,15.02085899,0
454,1591585200000,0.00179390,0.00179490,0.00178680,0.00179010,13415.19000000,1591588799999,24.02515123,1245,6347.90000000,11.36804961,0
455,1591588800000,0.00179010,0.00179010,0.00178680,0.00178900,24275.59000000,1591592399999,43.42490507,863,8368.75000000,14.97246098,0
456,1591592400000,0.00178920,0.00179320,0.00178830,0.00179160,7237.63000000,1591595999999,12.96017861,850,4711.66000000,8.43656729,0
457,1591596000000,0.00179190,0.00179280,0.00178890,0.00178990,54263.68000000,1591599599999,97.18276043,1201,6275.45000000,11.23937335,0
458,1591599600000,0.00179000,0.00179420,0.00178720,0.00179410,39639.98000000,1591603199999,70.94315099,1138,7131.48000000,12.77063994,0
459,1591603200000,0.00179410,0.00180170,0.00178950,0.00179090,63334.98000000,1591606799999,113.62036293,1993,13469.91000000,24.18893874,0
460,1591606800000,0.00179080,0.00179220,0.00178320,0.00179200,18978.85000000,1591610399999,33.95570296,1907,7862.40000000,14.07081348,0
461,1591610400000,0.00179220,0.00179220,0.00178670,0.00178680,13613.60000000,1591613999999,24.35377842,1224,6287.55000000,11.25000703,0
462,1591614000000,0.00178690,0.00178940,0.00178680,0.00178750,13776.60000000,1591617599999,24.62965459,1125,5596.44000000,10.00693928,0
463,1591617600000,0.00178800,0.00178940,0.00178590,0.00178930,15389.22000000,1591621199999,27.50781332,1220,8782.42000000,15.69997344,0
464,1591621200000,0.00178930,0.00179270,0.00178830,0.00179170,22288.70000000,1591624799999,39.89716095,1361,8227.58000000,14.73037725,0
465,1591624800000,0.00179220,0.00179290,0.00178820,0.00179030,20262.78000000,1591628399999,36.27827644,1493,10628.56000000,19.03009827,0
466,1591628400000,0.00179110,0.00179290,0.00179020,0.00179060,38163.21000000,1591631999999,68.35035781,1342,14469.75000000,25.91948964,0
467,1591632000000,0.00179150,0.00179290,0.00178720,0.00178790,25645.84000000,1591635599999,45.92881484,1657,9255.06000000,16.57667611,0
468,1591635600000,0.00178780,0.00178920,0.00178310,0.00178630,34282.84000000,1591639199999,61.21337888,1802,12642.02000000,22.57469361,0
469,1591639200000,0.00178600,0.00178860,0.00178420,0.00178650,45690.72000000,1591642799999,81.60793007,1161,5254.88000000,9.38786862,0
470,1591642800000,0.00178660,0.00178800,0.00178270,0.00178650,33305.12000000,1591646399999,59.43898103,1466,8472.90000000,15.12352831,0
471,1591646400000,0.00178650,0.00178970,0.00178350,0.00178530,29734.24000000,1591649999999,53.13629551,1589,12787.53000000,22.84996726,0
472,1591650000000,0.00178530,0.00178690,0.00178090,0.00178140,27225.32000000,1591653599999,48.58482651,1574,8944.43000000,15.96284047,0
473,1591653600000,0.00178130,0.00178500,0.00177880,0.00178500,27324.97000000,1591657199999,48.69247378,1586,18049.79000000,32.16565615,0
474,1591657200000,0.00178500,0.00178620,0.00177830,0.00178380,21910.32000000,1591660799999,39.05028836,1670,10794.58000000,19.24010660,0
475,1591660800000,0.00178330,0.00178870,0.00177360,0.00177880,61440.12000000,1591664399999,109.29139133,4261,33218.11000000,59.09271499,0
476,1591664400000,0.00177870,0.00178260,0.00177670,0.00178170,24285.93000000,1591667999999,43.24601741,1187,9740.14000000,17.34583658,0
477,1591668000000,0.00178240,0.00178560,0.00178190,0.00178350,25006.55000000,1591671599999,44.59641821,1176,6682.03000000,11.91894936,0
478,1591671600000,0.00178390,0.00178680,0.00178210,0.00178320,29483.77000000,1591675199999,52.60666935,1263,7869.18000000,14.04269934,0
479,1591675200000,0.00178330,0.00178550,0.00178130,0.00178330,9333.87000000,1591678799999,16.64376688,1118,4292.36000000,7.65388200,0
480,1591678800000,0.00178340,0.00178590,0.00178250,0.00178340,9036.21000000,1591682399999,16.11745565,1135,3884.40000000,6.92854121,0
481,1591682400000,0.00178340,0.00178670,0.00178280,0.00178580,54417.53000000,1591685999999,97.16948601,953,4834.19000000,8.63222573,0
482,1591686000000,0.00178650,0.00178810,0.00178450,0.00178800,18924.94000000,1591689599999,33.80495261,989,4566.93000000,8.16007246,0
483,1591689600000,0.00178800,0.00178850,0.00178550,0.00178580,20025.59000000,1591693199999,35.79809955,1220,5794.87000000,10.35823251,0
484,1591693200000,0.00178580,0.00179050,0.00178480,0.00178670,14119.63000000,1591696799999,25.25245259,1370,8611.03000000,15.40426727,0
485,1591696800000,0.00178640,0.00178850,0.00178280,0.00178410,11423.97000000,1591700399999,20.40171562,1634,3647.22000000,6.51375812,0
486,1591700400000,0.00178410,0.00178700,0.00178200,0.00178200,13223.81000000,1591703999999,23.59206924,1536,6085.54000000,10.85845100,0
487,1591704000000,0.00178210,0.00178490,0.00178140,0.00178370,10503.03000000,1591707599999,18.72499748,1274,5263.79000000,9.38510834,0
488,1591707600000,0.00178370,0.00178740,0.00178220,0.00178260,11140.57000000,1591711199999,19.88361796,1543,6619.64000000,11.81569188,0
489,1591711200000,0.00178390,0.00178690,0.00178230,0.00178350,19265.93000000,1591714799999,34.36475195,1260,5543.33000000,9.89294159,0
490,1591714800000,0.00178340,0.00178540,0.00178190,0.00178300,32923.46000000,1591718399999,58.70717352,1048,4412.15000000,7.86923966,0
491,1591718400000,0.00178310,0.00178540,0.00178170,0.00178290,49233.95000000,1591721999999,87.77333205,1221,6687.24000000,11.92401636,0
492,1591722000000,0.00178300,0.00178500,0.00178150,0.00178350,40930.68000000,1591725599999,72.96256264,969,5529.74000000,9.86075224,0
493,1591725600000,0.00178360,0.00178500,0.00178330,0.00178390,40164.33000000,1591729199999,71.65489353,1062,6475.09000000,11.55229385,0
494,1591729200000,0.00178390,0.00178480,0.00177810,0.00178080,12714.45000000,1591732799999,22.64334316,1506,6323.91000000,11.26274393,0
495,1591732800000,0.00178080,0.00178250,0.00177760,0.00177930,36936.66000000,1591736399999,65.73165224,1159,6941.71000000,12.35571377,0
496,1591736400000,0.00177930,0.00177990,0.00177000,0.00177000,44736.72000000,1591739999999,79.41375777,2377,6884.72000000,12.22461347,0
497,1591740000000,0.00177030,0.00178010,0.00177000,0.00177540,38959.02000000,1591743599999,69.13979316,1736,12540.27000000,22.27755622,0
498,1591743600000,0.00177540,0.00177900,0.00177360,0.00177850,10685.25000000,1591747199999,18.97831163,1080,5777.37000000,10.26335973,0
499,1591747200000,0.00177810,0.00178170,0.00177430,0.00178170,23495.02000000,1591750799999,41.77907109,1169,12881.55000000,22.90831400,0
